"","Polaridade","word","stem"
"985",1,"passar",NA
"986",1,"excluir",NA
"987",1,"beijo","beijar"
"988",1,"beijo","beijar"
"989",1,"discuti","discutir"
"990",1,"namorado","namorar"
"991",1,"politica","politicar"
"992",1,"beijos","beijo"
"993",1,"preguica",NA
"994",1,"beber",NA
"995",1,"agua","aguar"
"996",1,"ficar",NA
"997",1,"beijo","beijar"
"998",1,"amiga","amigar"
"999",1,"amiga","amigo"
"1000",1,"passar",NA
"1001",1,"cobrar",NA
"1002",1,"caninana",NA
"1003",1,"portusista",NA
"1004",1,"amiga","amigar"
"1005",1,"amiga","amigo"
"1006",1,"oque","ocar"
"1007",1,"ursurpadora",NA
"1008",1,"papo","papar"
"1009",1,"amiga","amigar"
"1010",1,"amiga","amigo"
"1011",1,"vier","vir"
"1012",1,"voltar",NA
"1013",1,"amizade",NA
"1014",1,"morreu","morrer"
"1015",1,"agradecida","agradecer"
"1016",1,"agradecida","agradecido"
"1017",1,"bjs",NA
"1018",1,"beijo","beijar"
"1019",1,"sumico",NA
"1020",1,"limpar",NA
"1021",1,"imagem",NA
"1022",1,"subcelebridade",NA
"1023",1,"assumir",NA
"1024",1,"posicao",NA
"1025",1,"popstar",NA
"1026",1,"planetatlantida",NA
"1027",1,"espero","esperar"
"1028",1,"heim",NA
"1029",1,"gruporbs",NA
"1030",1,"conseguindo","conseguir"
"1031",1,"votar",NA
"1032",1,"site",NA
"1033",1,"pcas",NA
"1034",1,"im",NA
"1035",1,"voting",NA
"1036",1,"thelatinartist",NA
"1037",1,"pcas",NA
"1038",1,"lud",NA
"1039",1,"feliz",NA
"1040",1,"conquista","conquistar"
"1041",1,"brasileiras","brasileiro"
"1042",1,"alcancando",NA
"1043",1,"lugares","lugar"
"1044",1,"falaram","falar"
"1045",1,"impossivel",NA
"1046",1,"alcancar",NA
"1047",1,"prova","provar"
"1048",1,"podemos","podar"
"1049",1,"podemos","poder"
"1050",1,"apoiar",NA
"1051",1,"raca",NA
"1052",1,"sextafeira",NA
"1053",1,"musica","musicar"
"1054",1,"sza",NA
"1055",1,"rihanna",NA
"1056",1,"chloebailey",NA
"1057",1,"anotando","anotar"
"1058",1,"esquecer",NA
"1059",-1,"amor",NA
"1060",-1,"show",NA
"1061",-1,"lud",NA
"1062",-1,"acredita","acreditar"
"1063",-1,"amor",NA
"1064",-1,"pior","mal"
"1065",-1,"gostei","gostar"
"1066",-1,"amor",NA
"1067",-1,"ranco",NA
"1068",-1,"amor",NA
"1069",-1,"soberba","soberbo"
"1070",-1,"amor",NA
"1071",-1,"lud",NA
"1072",-1,"smp",NA
"1073",-1,"amei","amar"
"1074",-1,"conquistar",NA
"1075",-1,"jogando","jogar"
"1076",-1,"sujo","sujar"
"1077",1,"beijo","beijar"
"1078",1,"desodorante",NA
"1079",1,"cheiroso",NA
"1080",1,"passei","passar"
"1081",1,"inteiro","inteirar"
"1082",1,"sono",NA
"1083",1,"cochilando","cochilar"
"1084",1,"encostava","encostar"
"1085",1,"dai","dar"
"1086",1,"anoiteceu","anoitecer"
"1087",1,"passou","passar"
"1088",1,"sono",NA
"1089",1,"tesao",NA
"1090",1,"chloe",NA
"1091",1,"luisa",NA
"1092",1,"sonza",NA
"1093",1,"mdsssss",NA
"1094",1,"amor",NA
"1095",1,"ce",NA
"1096",1,"livro","livrar"
"1097",1,"hot",NA
"1098",1,"normal",NA
"1099",1,"amor",NA
"1100",1,"quw",NA
"1101",1,"existia","existir"
"1102",1,"livro","livrar"
"1103",1,"pornografia",NA
"1104",1,"namorar",NA
"1105",1,"beijo","beijar"
"1106",1,"cid",NA
"1107",1,"mata","matar"
"1108",1,"aposenta","aposentar"
"1109",1,"continue","continuar"
"1110",1,"vida","vidar"
"1111",1,"bjo",NA
"1112",1,"vim","vir"
"1113",1,"avisar",NA
"1114",1,"ama","amar"
"1115",1,"ama","amo"
"1116",1,"comecando",NA
"1117",1,"achar",NA
"1118",1,"irritante",NA
"1119",1,"triste",NA
"1120",1,"dormir",NA
"1121",1,"triste",NA
"1122",1,"bjos",NA
"1123",1,"im",NA
"1124",1,"voting",NA
"1125",1,"thelatinartist",NA
"1126",1,"pcas",NA
"1127",-1,"entra","entrar"
"1128",-1,"cabeca",NA
"1129",-1,"fato",NA
"1130",-1,"querer",NA
"1131",-1,"atriz",NA
"1132",-1,"cantora","cantor"
"1133",1,"preguica",NA
"1134",1,"abalando","abalar"
"1135",1,"estruturas","estrutura"
"1136",1,"estruturas","estruturar"
"1137",1,"falando","falar"
"1138",1,"cacar",NA
"1139",1,"meninas","menino"
"1140",1,"vivendo","viver"
"1141",1,"vida","vidar"
"1142",1,"plenamente",NA
"1143",1,"bjs",NA
"1144",1,"pai",NA
"1145",1,"falando","falar"
"1146",1,"lula",NA
"1147",1,"ganhar",NA
"1148",1,"dinheiro",NA
"1149",1,"coisaaaaaaaa",NA
"1150",1,"vim","vir"
"1151",1,"avisar",NA
"1152",1,"amo","amar"
"1153",1,"bjos",NA
"1154",1,"inventar",NA
"1155",1,"funk",NA
"1156",1,"impressao",NA
"1157",1,"aproximam","aproximar"
"1158",1,"pronto",NA
"1159",1,"tranquila","tranquilo"
"1160",1,"beijo","beijar"
"1161",1,"queria","querer"
"1162",1,"bunda",NA
"1163",1,"viciada","viciado"
"1164",1,"viciada","viciar"
"1165",1,"salgadinho","salgado"
"1166",1,"queria","querer"
"1167",1,"animadin",NA
"1168",1,"facul",NA
"1169",1,"negocio","negociar"
"1170",1,"alunos","aluno"
"1171",1,"pegando","pegar"
"1172",1,"imaginando","imaginar"
"1173",1,"chegando","chegar"
"1174",1,"falando","falar"
"1175",1,"continuar",NA
"1176",1,"quantidade",NA
"1177",1,"aluno","alunar"
"1178",1,"beijo","beijar"
"1179",-1,"qd",NA
"1180",-1,"acabar",NA
"1181",-1,"sigm",NA
"1182",-1,"sumida","sumido"
"1183",-1,"sumida","sumir"
"1184",-1,"federal",NA
"1185",-1,"stories",NA
"1186",-1,"tou",NA
"1187",-1,"enjoado","enjoar"
"1188",-1,"postar",NA
"1189",-1,"stories",NA
"1190",-1,"parecendo","parecer"
"1191",1,"antigamente",NA
"1192",1,"tocava","tocar"
"1193",1,"medley",NA
"1194",1,"premio",NA
"1195",1,"multishow",NA
"1196",1,"toca","tocar"
"1197",1,"medley",NA
"1198",1,"vma",NA
"1199",1,"gata","gatar"
"1200",1,"gata","gato"
"1201",1,"iconica",NA
"1202",1,"amo","amar"
"1203",1,"amizade",NA
"1204",1,"chloe",NA
"1205",1,"amor",NA
"1206",1,"quente","quentar"
"1207",1,"odio",NA
"1208",1,"vontade",NA
"1209",1,"esculacho",NA
"1210",1,"capaz",NA
"1211",1,"errada","errado"
"1212",1,"errada","errar"
"1213",1,"enfim",NA
"1214",1,"orar",NA
"1215",1,"passar",NA
"1216",1,"raiva","raivar"
"1217",1,"bj",NA
"1218",1,"beijo","beijar"
"1219",1,"im",NA
"1220",1,"voting",NA
"1221",1,"favorite",NA
"1222",1,"female",NA
"1223",1,"latin",NA
"1224",1,"artist",NA
"1225",1,"amas","amar"
"1226",1,"amas","amo"
"1227",1,"nemvy",NA
"1228",1,"nemverey",NA
"1229",1,"video",NA
"1230",1,"maquiadora","maquiador"
"1231",1,"sobrancelha",NA
"1232",1,"denunciei","denunciar"
"1233",1,"beijo","beijar"
"1234",1,"deem",NA
"1235",1,"engajamento",NA
"1236",1,"restaurante",NA
"1237",1,"pessoa",NA
"1238",1,"atras","atro"
"1239",1,"lendo","ler"
"1240",1,"noticia","noticiar"
"1241",1,"aposentar",NA
"1242",1,"carreira",NA
"1243",1,"deus",NA
"1244",1,"controlar",NA
"1245",1,"citar",NA
"1246",1,"girl",NA
"1247",1,"rio","rir"
"1248",1,"lancamento",NA
"1249",1,"musica","musicar"
"1250",1,"bep",NA
"1251",1,"comendo","comer"
"1252",1,"explosion",NA
"1253",1,"conhecia","conhecer"
"1254",1,"musica","musicar"
"1255",1,"amou","amar"
"1256",1,"im",NA
"1257",1,"voting",NA
"1258",1,"thelatinartist",NA
"1259",1,"pcas",NA
"1260",1,"dizia","dizer"
"1261",1,"enfie","enfiar"
"1262",1,"tora","torar"
"1263",1,"cu",NA
"1264",1,"socorre","socorrer"
"1265",1,"viadinha",NA
"1266",1,"empolgado","empolgar"
"1267",1,"libido",NA
"1268",1,"luiza",NA
"1269",1,"sonza",NA
"1270",1,"saudades","saudade"
"1271",1,"chegar",NA
"1272",1,"mes",NA
"1273",1,"podermos","poder"
"1274",1,"amor",NA
"1275",1,"vemos","ver"
"1276",1,"fantastico",NA
"1277",1,"beijo","beijar"
"1278",1,"tirar",NA
"1279",1,"ar",NA
"1280",1,"cupom",NA
"1281",1,"shein",NA
"1282",1,"canalhice",NA
"1283",1,"tempos","tempo"
"1284",-1,"sumida","sumido"
"1285",-1,"sumida","sumir"
"1286",1,"semana",NA
"1287",1,"brasileira","brasileiro"
"1288",1,"mulher",NA
"1289",1,"practicando",NA
"1290",1,"paso",NA
"1291",1,"veneno",NA
"1292",1,"casi",NA
"1293",1,"escucho",NA
"1294",1,"pero",NA
"1295",1,"amo","amar"
"1296",1,"jade",NA
"1297",1,"picon",NA
"1298",1,"precisa","precisar"
"1299",1,"precisa","preciso"
"1300",1,"aprender",NA
"1301",1,"mana","manar"
"1302",1,"mana","manir"
"1303",1,"mana","mano"
"1304",1,"carioca",NA
"1305",1,"aprender",NA
"1306",1,"falar",NA
"1307",1,"sotaque",NA
"1308",1,"direito",NA
"1309",-1,"taylor",NA
"1310",-1,"pensilvania",NA
"1311",-1,"elogio","elogiar"
"1312",1,"metam","meter"
"1313",1,"micaela",NA
"1314",1,"rebolar",NA
"1315",1,"bunda",NA
"1316",1,"chao",NA
"1317",1,"bbtvi",NA
"1318",1,"minion",NA
"1319",1,"trai","trair"
"1320",1,"mulher",NA
"1321",1,"criticar",NA
"1322",1,"dizendo","dizer"
"1323",1,"representa","representar"
"1324",1,"brasil",NA
"1325",1,"querido","querer"
"1326",1,"representatividade",NA
"1327",1,"pura","puro"
"1328",1,"macho",NA
"1329",1,"escroto",NA
"1330",1,"familia",NA
"1331",1,"tradicional",NA
"1332",1,"brasileira","brasileiro"
"1333",1,"im",NA
"1334",1,"voting",NA
"1335",1,"thelatinartist",NA
"1336",1,"pcas",NA
"1337",1,"im",NA
"1338",1,"voting",NA
"1339",1,"favorite",NA
"1340",1,"female",NA
"1341",1,"latin",NA
"1342",1,"artist",NA
"1343",1,"amas","amar"
"1344",1,"amas","amo"
"1345",1,"im",NA
"1346",1,"voting",NA
"1347",1,"thelatinartist",NA
"1348",1,"pcas",NA
"1349",-1,"academia","academiar"
"1350",-1,"sacanagem",NA
"1351",-1,"tamanho",NA
"1352",-1,"proxima",NA
"1353",-1,"penhasco",NA
"1354",-1,"morder",NA
"1355",-1,"ignora","ignorar"
"1356",-1,"haha",NA
"1357",1,"queria","querer"
"1358",1,"album",NA
"1359",1,"musicas","musicar"
"1360",1,"espanhol",NA
"1361",1,"🅲",NA
"1362",1,"amor",NA
"1363",-1,"ex",NA
"1364",-1,"cantora","cantor"
"1365",1,"gostosa","gostoso"
"1366",1,"gostosa","gostoso"
"1367",1,"caidinho","caído"
"1368",-1,"daqui",NA
"1369",-1,"conhece","conhecer"
"1370",-1,"receba","receber"
"1371",-1,"conhece","conhecer"
"1372",-1,"simplesmente",NA
"1373",-1,"chocada","chocado"
"1374",-1,"chocada","chocar"
"1375",1,"amo","amar"
"1376",1,"carregar",NA
"1377",1,"brasil",NA
"1378",1,"faco",NA
"1379",1,"palhaco",NA
"1380",1,"dominar",NA
"1381",1,"mando","mandar"
"1382",1,"achando","achar"
"1383",1,"fundo","fundar"
"1384",1,"fundo","fundir"
"1385",1,"brincando","brincar"
"1386",1,"voceeeee",NA
"1387",1,"amo","amar"
"1388",1,"hit",NA
"1389",1,"sensitive",NA
"1390",1,"angelbrasileno",NA
"1391",1,"afirmou","afirmar"
"1392",1,"proxima",NA
"1393",1,"musica","musicar"
"1394",1,"black",NA
"1395",1,"tera",NA
"1396",1,"sucesso",NA
"1397",1,"maria",NA
"1398",1,"elegante",NA
"1399",1,"track",NA
"1400",1,"album",NA
"1401",1,"versions",NA
"1402",1,"amo","amar"
"1403",1,"musica","musicar"
"1404",1,"empoderamento",NA
"1405",-1,"ludmilla",NA
"1406",-1,"tuite",NA
"1407",-1,"custaria","custar"
"1408",-1,"irmao",NA
"1409",-1,"curtindo","curtir"
"1410",-1,"qm",NA
"1411",-1,"apoia","apoiar"
"1412",-1,"qm",NA
"1413",-1,"xingou","xingar"
"1414",-1,"brasileiros","brasileiro"
"1415",-1,"admira","admirar"
"1416",-1,"mauricio",NA
"1417",-1,"sousa",NA
"1418",-1,"fernanda",NA
"1419",-1,"montenegro",NA
"1420",-1,"brasileiros","brasileiro"
"1421",-1,"gostadetesta",NA
"1422",-1,"neymar",NA
"1423",-1,"jr",NA
"1424",1,"sobrevivendo","sobreviver"
"1425",1,"chegar",NA
"1426",1,"carnaval",NA
"1427",1,"bloco",NA
"1428",1,"desistir",NA
"1429",1,"dicionario",NA
"1430",1,"anittapor",NA
"1431",1,"vida","vidar"
"1432",-1,"pensando","pensar"
"1433",-1,"morrer",NA
"1434",-1,"base",NA
"1435",1,"real",NA
"1436",1,"bana","banir"
"1437",1,"sofia",NA
"1438",1,"gigante",NA
"1439",1,"rolando","rolar"
"1440",1,"boato","boatar"
"1441",1,"bjork",NA
"1442",1,"cantar",NA
"1443",1,"girl",NA
"1444",1,"rio","rir"
"1445",1,"primaverasound",NA
"1446",1,"veneno",NA
"1447",1,"musica","musicar"
"1448",1,"disparado","disparar"
"1449",-1,"rinoplastia",NA
"1450",1,"notada","notado"
"1451",1,"notada","notar"
"1452",1,"rihanna",NA
"1453",-1,"falei","falar"
"1454",-1,"robo",NA
"1455",-1,"moca",NA
"1456",-1,"encher",NA
"1457",-1,"saco","sacar"
"1458",-1,"dlc",NA
"1459",-1,"tt","t"
"1460",-1,"professor",NA
"1461",-1,"bovinos","bovino"
"1462",-1,"corte","cortar"
"1463",-1,"soltando","soltar"
"1464",-1,"culpa","culpar"
"1465",-1,"aguentei","aguentar"
"1466",-1,"surtar",NA
"1467",-1,"lud",NA
"1468",-1,"chamada","chamado"
"1469",-1,"chamada","chamar"
"1470",-1,"cantar",NA
"1471",-1,"copa","copar"
"1472",-1,"chefe",NA
"1473",-1,"papo","papar"
"1474",-1,"tiazona",NA
"1475",-1,"zap",NA
"1476",-1,"hiv",NA
"1477",-1,"carreira",NA
"1478",-1,"cantora","cantor"
"1479",-1,"inves",NA
"1480",-1,"atriz",NA
"1481",-1,"combinaria","combinar"
"1482",-1,"atriz",NA
"1483",-1,"porno",NA
"1484",-1,"chocante",NA
"1485",1,"idola",NA
"1486",-1,"sinto","sentir"
"1487",-1,"demorar",NA
"1488",-1,"aposentar",NA
"1489",-1,"mulher",NA
"1490",-1,"sumiu","sumir"
"1491",1,"chegando","chegar"
"1492",1,"duvido","duvidar"
"1493",1,"superbowl",NA
"1494",1,"daqui",NA
"1495",-1,"tento","tentar"
"1496",-1,"falar",NA
"1497",-1,"chata","chato"
"1498",-1,"cantar",NA
"1499",1,"cantar",NA
"1500",1,"daqui",NA
"1501",1,"acontecer",NA
"1502",1,"coerencia",NA
"1503",1,"ninguem",NA
"1504",1,"oh",NA
"1505",1,"my",NA
"1506",1,"god",NA
"1507",1,"indicacao",NA
"1508",1,"grammy",NA
"1509",1,"nomeada","nomeado"
"1510",1,"nomeada","nomear"
"1511",1,"pcas",NA
"1512",1,"empolgado","empolgar"
"1513",1,"thelatinartist",NA
"1514",1,"pcas",NA
"1515",-1,"largar",NA
"1516",-1,"carreira",NA
"1517",-1,"aventurar",NA
"1518",-1,"atriz",NA
"1519",-1,"canta","cantar"
"1520",-1,"viver",NA
"1521",-1,"rebolar",NA
"1522",-1,"prazo",NA
"1523",-1,"radiolaodopt",NA
"1524",-1,"esquerdalha",NA
"1525",-1,"jair",NA
"1526",-1,"desespero","desesperar"
"1527",-1,"bolsonaro",NA
"1528",-1,"mito",NA
"1529",-1,"disparado","disparar"
"1530",-1,"reeleito",NA
"1531",-1,"ganhou","ganhar"
"1532",-1,"promessa",NA
"1533",-1,"ficar",NA
"1534",-1,"lancando",NA
"1535",-1,"musica","musicar"
"1536",-1,"black",NA
"1537",-1,"deus",NA
"1538",-1,"horriveis",NA
"1539",-1,"musica","musicar"
"1540",1,"black",NA
"1541",1,"orgulho","orgulhar"
"1542",1,"mamae",NA
"1543",1,"porra",NA
"1544",-1,"perfume","perfumar"
"1545",-1,"puzzy",NA
"1546",-1,"lavagem",NA
"1547",-1,"dinheiro",NA
"1548",1,"goals",NA
"1549",1,"ouvir",NA
"1550",1,"amo","amar"
"1551",1,"tocando","tocar"
"1552",1,"girl",NA
"1553",1,"rio","rir"
"1554",1,"cassino",NA
"1555",1,"las","o"
"1556",1,"vegas",NA
"1557",1,"monstruosaaaaaa",NA
"1558",1,"caaaralho",NA
"1559",1,"simplesmente",NA
"1560",1,"black",NA
"1561",1,"mulher",NA
"1562",1,"canca",NA
"1563",1,"vencerrr",NA
"1564",1,"vence","vencer"
"1565",1,"feliz",NA
"1566",1,"grata","grato"
"1567",1,"merecedora","merecedor"
"1568",1,"empolgado","empolgar"
"1569",-1,"feia","feio"
"1570",-1,"cor",NA
"1571",-1,"cabelo","cabelar"
"1572",-1,"favorece","favorecer"
"1573",-1,"pesado","pesar"
"1574",-1,"loiro","loirar"
"1575",-1,"pocah",NA
"1576",1,"queria","querer"
"1577",1,"namorar",NA
"1578",1,"rihanna",NA
"1579",1,"juntas","junta"
"1580",1,"juntas","juntar"
"1581",1,"juntas","junto"
"1582",1,"concorrendo","concorrer"
"1583",1,"varias","variar"
"1584",1,"premiacoes",NA
"1585",1,"mundo",NA
"1586",1,"lua",NA
"1587",1,"organizar",NA
"1588",1,"votar",NA
"1589",1,"empolgado","empolgar"
"1590",1,"linda","lindar"
"1591",1,"linda","lindo"
"1592",1,"entrevista","entrever"
"1593",1,"entrevista","entrevistar"
"1594",1,"entrevista","entrevisto"
"1595",1,"wjs",NA
"1596",1,"amo","amar"
"1597",1,"loira","loirar"
"1598",1,"loira","loiro"
"1599",1,"orgulho","orgulhar"
"1600",1,"queria","querer"
"1601",1,"mulher",NA
"1602",1,"imagina","imaginar"
"1603",1,"hahaha",NA
"1604",1,"unica",NA
"1605",1,"artista",NA
"1606",1,"brasileiro",NA
"1607",1,"concorre","concorrer"
"1608",1,"categorias","categoria"
"1609",1,"gerais","geral"
"1610",1,"gerais","gerar"
"1611",1,"premiacoes",NA
"1612",1,"resto","restar"
"1613",1,"categorias","categoria"
"1614",1,"brasileiros","brasileiro"
"1615",1,"liberou","liberar"
"1616",1,"comentarios",NA
"1617",1,"insta","instar"
"1618",1,"amo","amar"
"1619",-1,"flopou",NA
"1620",-1,"anuncio","anunciar"
"1621",-1,"fenty",NA
"1622",-1,"club",NA
"1623",-1,"caoticos",NA
"1624",-1,"principalmente",NA
"1625",-1,"perdoar",NA
"1626",-1,"gravado","gravar"
"1627",-1,"aries",NA
"1628",-1,"xama",NA
"1629",1,"numero","numerar"
"1630",1,"gigante",NA
"1631",1,"gigante",NA
"1632",-1,"ciro",NA
"1633",-1,"gomes","gomar"
"1634",-1,"sumiram","sumir"
"1635",-1,"turno",NA
"1636",-1,"ciro",NA
"1637",-1,"caido",NA
"1638",-1,"esgoto","esgotar"
"1639",-1,"qndo",NA
"1640",-1,"cagar",NA
"1641",-1,"lancar",NA
"1642",-1,"perfume","perfumar"
"1643",-1,"prexeca",NA
"1644",-1,"chateada","chateado"
"1645",-1,"chateada","chatear"
"1646",-1,"apoiaria","apoiar"
"1647",-1,"cenario",NA
"1648",-1,"divida","dividir"
"1649",-1,"jogo","jogar"
"1650",-1,"black",NA
"1651",-1,"possivel",NA
"1652",-1,"divida","dividir"
"1653",-1,"jogo","jogar"
"1654",-1,"aceitado","aceitar"
"1655",-1,"black",NA
"1656",-1,"peace",NA
"1657",-1,"calou","calar"
"1658",-1,"falou","falar"
"1659",-1,"eleicao",NA
"1660",-1,"mae",NA
"1661",-1,"salao",NA
"1662",-1,"toca","tocar"
"1663",-1,"deus",NA
"1664",-1,"aguento","aguentar"
"1665",-1,"voltando","voltar"
"1666",-1,"twitter",NA
"1667",-1,"musica","musicar"
"1668",-1,"black",NA
"1669",-1,"horrivel",NA
"1670",1,"amo","amar"
"1671",1,"antigas","antigo"
"1672",1,"noticia","noticiar"
"1673",1,"conseguindo","conseguir"
"1674",1,"acompanhar",NA
"1675",1,"comprei","comprar"
"1676",1,"rexona",NA
"1677",1,"estampa","estampar"
"1678",1,"amo","amar"
"1679",1,"simplesmente",NA
"1680",1,"liberdade",NA
"1681",1,"palco",NA
"1682",1,"tenta","tentar"
"1683",1,"destabilizar",NA
"1684",1,"derrubar",NA
"1685",1,"estando","estar"
"1686",1,"errada","errado"
"1687",1,"errada","errar"
"1688",1,"pessoa",NA
"1689",1,"maluca","malucar"
"1690",1,"maluca","maluco"
"1691",1,"amo","amar"
"1692",1,"live",NA
"1693",1,"korbel",NA
"1694",-1,"black",NA
"1695",-1,"odeia","odiar"
"1696",-1,"varias","variar"
"1697",-1,"musicas","musicar"
"1698",-1,"incriveis",NA
"1699",-1,"lanca",NA
"1700",-1,"bomba",NA
"1701",-1,"angelica",NA
"1702",-1,"engajada","engajado"
"1703",-1,"engajada","engajar"
"1704",1,"alegria",NA
"1705",1,"feliz",NA
"1706",1,"amigos","amigo"
"1707",1,"fantasias","fantasia"
"1708",1,"fantasias","fantasiar"
"1709",1,"ariana","ariano"
"1710",1,"halloween",NA
"1711",1,"danca",NA
"1712",1,"fuma","fumar"
"1713",1,"marley",NA
"1714",-1,"musica","musicar"
"1715",-1,"bep",NA
"1716",-1,"tenebrosa","tenebroso"
"1717",-1,"ruim",NA
"1718",1,"finalzinho","final"
"1719",1,"ressalvas","ressalva"
"1720",1,"ressalvas","ressalvar"
"1721",1,"inegavel",NA
"1722",1,"estetica",NA
"1723",1,"musical",NA
"1724",1,"chiclete",NA
"1725",1,"gosto","gostar"
"1726",-1,"black",NA
"1727",-1,"super",NA
"1728",-1,"empenhado","empenhar"
"1729",-1,"destruir",NA
"1730",-1,"carreira",NA
"1731",1,"arrumar",NA
"1732",1,"ouvindo","ouvir"
"1733",1,"antigas","antigo"
"1734",1,"banho","banhar"
"1735",1,"votos","voto"
"1736",1,"mami",NA
"1737",1,"papi",NA
"1738",1,"evan",NA
"1739",1,"feliz",NA
"1740",1,"grupoartista",NA
"1741",1,"iconico",NA
"1742",1,"lista",NA
"1743",1,"feats",NA
"1744",1,"musica","musicar"
"1745",1,"horrenda","horrendo"
"1746",-1,"parem","parar"
"1747",-1,"parem","parir"
"1748",-1,"cu",NA
"1749",-1,"tatuado","tatuar"
"1750",-1,"tl",NA
"1751",1,"amo","amar"
"1752",1,"feliz",NA
"1753",1,"aqueceu","aquecer"
"1754",1,"coracao",NA
"1755",1,"ultimo","ultimar"
"1756",1,"show",NA
"1757",1,"rock",NA
"1758",1,"rio","rir"
"1759",1,"portugal",NA
"1760",1,"arrepiante",NA
"1761",1,"maiores","maior"
"1762",1,"carreira",NA
"1763",-1,"aguentou","aguentar"
"1764",-1,"tranco","trancar"
"1765",-1,"conveniente",NA
"1766",-1,"jss",NA
"1767",-1,"simplesmente",NA
"1768",-1,"turno",NA
"1769",-1,"lula",NA
"1770",-1,"precisa","precisar"
"1771",-1,"precisa","preciso"
"1772",-1,"parou","parar"
"1773",-1,"posicionar",NA
"1774",-1,"uii",NA
"1775",1,"salvando","salvar"
"1776",1,"nota","notar"
"1777",1,"nota","noto"
"1778",1,"aposto","apor"
"1779",1,"aposto","apostar"
"1780",1,"projecao",NA
"1781",1,"usou","usar"
"1782",1,"idiomas","idioma"
"1783",1,"mood",NA
"1784",1,"empresaria","empresar"
"1785",1,"resolve","resolver"
"1786",1,"vida","vidar"
"1787",1,"minutos","minuto"
"1788",1,"confirmada","confirmado"
"1789",1,"confirmada","confirmar"
"1790",1,"grammy",NA
"1791",1,"latino","latinar"
"1792",1,"oficial",NA
"1793",-1,"musica","musicar"
"1794",-1,"horrivel",NA
"1795",-1,"black",NA
"1796",-1,"pears",NA
"1797",1,"grammy",NA
"1798",1,"latino","latinar"
"1799",1,"transmitido","transmitir"
"1800",1,"tnt",NA
"1801",1,"apresentadoras","apresentador"
"1802",1,"relevancia",NA
"1803",1,"amoree",NA
"1804",-1,"silenciosa","silencioso"
"1805",-1,"turno",NA
"1806",1,"musica","musicar"
"1807",1,"black",NA
"1808",1,"tudooooooooooooooooooooo",NA
"1809",-1,"assistir",NA
"1810",-1,"clipe",NA
"1811",-1,"bep",NA
"1812",-1,"podre",NA
"1813",-1,"peb",NA
"1814",-1,"morreu","morrer"
"1815",-1,"sumiu","sumir"
"1816",-1,"crush",NA
"1817",-1,"kendall",NA
"1818",-1,"junto","juntar"
"1819",-1,"crush",NA
"1820",-1,"luisa",NA
"1821",-1,"sonza",NA
"1822",-1,"presta","prestar"
"1823",-1,"presta","presto"
"1824",-1,"bjs",NA
"1825",1,"saudades","saudade"
"1826",1,"austin",NA
"1827",1,"jonah",NA
"1828",1,"lancava",NA
"1829",1,"musica","musicar"
"1830",1,"pt",NA
"1831",1,"tantos","tanto"
"1832",1,"hits","hit"
"1833",-1,"black",NA
"1834",-1,"destruir",NA
"1835",-1,"carreira",NA
"1836",-1,"vespera",NA
"1837",-1,"campanha",NA
"1838",-1,"calada","calado"
"1839",-1,"calada","calar"
"1840",1,"antigas","antigo"
"1841",1,"proporcionar",NA
"1842",1,"serotonina",NA
"1843",1,"sonhei","sonhar"
"1844",1,"makajshsjanan",NA
"1845",-1,"black",NA
"1846",-1,"escolhe","escolher"
"1847",-1,"dedo",NA
"1848",-1,"piores","pior"
"1849",-1,"piores","piorar"
"1850",-1,"musicas","musicar"
"1851",-1,"possiveis",NA
"1852",-1,"chamar",NA
"1853",1,"orgulho","orgulhar"
"1854",1,"brasil",NA
"1855",1,"prazer",NA
"1856",1,"cartela",NA
"1857",1,"amor",NA
"1858",1,"musicas","musicar"
"1859",1,"antigas","antigo"
"1860",1,"mandem","mandar"
"1861",1,"fotos","foto"
"1862",1,"tela",NA
"1863",1,"bloqueio","bloquear"
"1864",1,"pfr",NA
"1865",-1,"cagar",NA
"1866",-1,"tolete",NA
"1867",-1,"bosta","bostar"
"1868",-1,"fibroso",NA
"1869",-1,"amargo","amargar"
"1870",-1,"boca","bocar"
"1871",-1,"saudades","saudade"
"1872",-1,"robo",NA
"1873",-1,"redes","redar"
"1874",-1,"redes","rede"
"1875",-1,"sociais","social"
"1876",-1,"gosto","gostar"
